,subject,value,hemi,region,sex,age,yeo_label
14837,35241,0.04185204928082023,right,136,F,18.114,Limbic
14838,34884,0.042232526078622136,right,136,M,18.311,Limbic
14839,33825,0.04610827308862337,right,136,M,18.855,Limbic
14840,33734,0.04320373824879975,right,136,M,19.082,Limbic
14841,35253,0.0438697029324416,right,136,M,19.154,Limbic
14842,33278,0.04291355246313175,right,136,F,19.764,Limbic
14843,33199,0.0430928945017376,right,136,F,19.901,Limbic
14844,33002,0.0469680554738899,right,136,F,20.339,Limbic
14845,33882,0.04379393747309838,right,136,F,21.607,Limbic
14846,32924,0.04316195911452094,right,136,F,22.563,Limbic
14847,29949,0.0427330425883321,right,136,F,26.428,Limbic
14848,49134,0.04046512552268263,left,154,F,1.131,Limbic
14849,49112,0.03301968389244654,left,154,F,1.982,Limbic
14850,48233,0.03183011784186875,left,154,M,1.988,Limbic
14851,49050,0.0354753233170855,left,154,F,1.993,Limbic
14852,49041,0.035235079147985945,left,154,M,1.996,Limbic
14853,49225,0.042551043306413544,left,154,F,1.999,Limbic
14854,47979,0.034078960497598856,left,154,M,2.001,Limbic
14855,49196,0.03823818235352485,left,154,F,2.004,Limbic
14856,48184,0.030890827156349204,left,154,M,2.007,Limbic
14857,49078,0.03600742768081732,left,154,M,2.01,Limbic
14858,42019,0.03218894348017964,left,154,M,3.816,Limbic
14859,41807,0.034934207835919606,left,154,M,3.904,Limbic
14860,41716,0.036118463945707745,left,154,M,3.907,Limbic
14861,41854,0.03122648230312545,left,154,M,3.915,Limbic
14862,41651,0.032331229455298156,left,154,M,3.948,Limbic
14863,41547,0.03356453988070534,left,154,M,3.973,Limbic
14864,41519,0.03333307240045551,left,154,M,3.981,Limbic
14865,41463,0.0357643547995387,left,154,M,4.074,Limbic
14866,41458,0.035475534104907336,left,154,M,4.112,Limbic
14867,40033,0.03394747087379994,left,154,M,5.899,Limbic
14868,39066,0.031573915405288706,left,154,M,6.877,Limbic
14869,44444,0.03327959161313009,left,154,F,7.149,Limbic
14870,37972,0.03352123031329231,left,154,M,8.016,Limbic
14871,36824,0.02999579853278143,left,154,M,9.775,Limbic
14872,36464,0.033312145336983436,left,154,M,9.945,Limbic
14873,36291,0.03914067174827344,left,154,M,10.036,Limbic
14874,41759,0.02898650878940792,left,154,F,10.259,Limbic
14875,41645,0.03049222458312459,left,154,F,10.322,Limbic
14876,41372,0.030630443149301044,left,154,F,10.957,Limbic
14877,41083,0.030614447712545182,left,154,F,11.154,Limbic
14878,40706,0.02987653853344411,left,154,F,11.231,Limbic
14879,34847,0.0337800532387113,left,154,M,12.027,Limbic
14880,39834,0.03089720324225224,left,154,F,12.255,Limbic
14881,39599,0.03373388650842251,left,154,F,12.329,Limbic
14882,34110,0.03287272072336485,left,154,M,12.929,Limbic
14883,39437,0.031227464455967285,left,154,F,13.005,Limbic
14884,33111,0.031641768255712834,left,154,M,13.992,Limbic
14885,32479,0.033588783973928095,left,154,M,14.921,Limbic
14886,32287,0.03165482466698612,left,154,M,14.984,Limbic
14887,37169,0.03415255346037802,left,154,F,15.107,Limbic
14888,37693,0.03462442644041883,left,154,F,15.14,Limbic
14889,36831,0.038381050931223376,left,154,F,15.775,Limbic
14890,36374,0.031378554838911214,left,154,F,15.836,Limbic
14891,36422,0.03610676408987116,left,154,M,15.932,Limbic
14892,36574,0.03458159921214151,left,154,M,16.041,Limbic
14893,36657,0.03251819184056526,left,154,F,16.255,Limbic
14894,36352,0.0388008866354359,left,154,M,16.444,Limbic
14895,35949,0.038073278306640354,left,154,M,16.956,Limbic
14896,35671,0.04081722051432056,left,154,F,16.992,Limbic
14897,35545,0.03356489951726224,left,154,F,17.129,Limbic
14898,35580,0.0365342503591533,left,154,M,17.273,Limbic
14899,35306,0.035640712885951,left,154,M,17.614,Limbic
14900,34839,0.03540404203566327,left,154,F,18.022,Limbic
14901,35241,0.03600303910006103,left,154,F,18.114,Limbic
14902,34884,0.031323384518245116,left,154,M,18.311,Limbic
14903,33825,0.0369790898623399,left,154,M,18.855,Limbic
14904,33734,0.034114010370254313,left,154,M,19.082,Limbic
14905,35253,0.03223268171419915,left,154,M,19.154,Limbic
14906,33278,0.03162925477298201,left,154,F,19.764,Limbic
14907,33199,0.03534896304255634,left,154,F,19.901,Limbic
14908,33002,0.03470938247462574,left,154,F,20.339,Limbic
14909,33882,0.03667183789018272,left,154,F,21.607,Limbic
14910,32924,0.03436747277041975,left,154,F,22.563,Limbic
14911,29949,0.03464801987324483,left,154,F,26.428,Limbic
14912,49134,0.04108202258969689,right,154,F,1.131,Limbic
14913,49112,0.03305266423469326,right,154,F,1.982,Limbic
14914,48233,0.030540554025353675,right,154,M,1.988,Limbic
14915,49050,0.0367280954473552,right,154,F,1.993,Limbic
14916,49041,0.036681892544097636,right,154,M,1.996,Limbic
14917,49225,0.038835816784750385,right,154,F,1.999,Limbic
14918,47979,0.03821387010684817,right,154,M,2.001,Limbic
14919,49196,0.046237041769705355,right,154,F,2.004,Limbic
14920,48184,0.03482157389917427,right,154,M,2.007,Limbic
14921,49078,0.04058468170100645,right,154,M,2.01,Limbic
14922,42019,0.036676966856960855,right,154,M,3.816,Limbic
14923,41807,0.035663318364233136,right,154,M,3.904,Limbic
14924,41716,0.03617886752224068,right,154,M,3.907,Limbic
14925,41854,0.03043020144230732,right,154,M,3.915,Limbic
14926,41651,0.033295365801687786,right,154,M,3.948,Limbic
14927,41547,0.03402424361590701,right,154,M,3.973,Limbic
14928,41519,0.035486604892503014,right,154,M,3.981,Limbic
14929,41463,0.035105277656032406,right,154,M,4.074,Limbic
14930,41458,0.036611977399691166,right,154,M,4.112,Limbic
14931,40033,0.03316811457954644,right,154,M,5.899,Limbic
14932,39066,0.033130504228587404,right,154,M,6.877,Limbic
14933,44444,0.03221976178122213,right,154,F,7.149,Limbic
14934,37972,0.032369903700478896,right,154,M,8.016,Limbic
14935,36824,0.033065775062359554,right,154,M,9.775,Limbic
14936,36464,0.03193301329270891,right,154,M,9.945,Limbic
14937,36291,0.029688587292761436,right,154,M,10.036,Limbic
14938,41759,0.029149425056601494,right,154,F,10.259,Limbic
14939,41645,0.028820175355429037,right,154,F,10.322,Limbic
14940,41372,0.030560755387780553,right,154,F,10.957,Limbic
14941,41083,0.031097279038661853,right,154,F,11.154,Limbic
14942,40706,0.032035418646501314,right,154,F,11.231,Limbic
14943,34847,0.028581839406857948,right,154,M,12.027,Limbic
14944,39834,0.03155058081173824,right,154,F,12.255,Limbic
14945,39599,0.032061487683613867,right,154,F,12.329,Limbic
14946,34110,0.03493986746795049,right,154,M,12.929,Limbic
14947,39437,0.029999417071899667,right,154,F,13.005,Limbic
14948,33111,0.03444742765290376,right,154,M,13.992,Limbic
14949,32479,0.033856503439711826,right,154,M,14.921,Limbic
14950,32287,0.03130679700139561,right,154,M,14.984,Limbic
14951,37169,0.03473203801596586,right,154,F,15.107,Limbic
14952,37693,0.03567878185572109,right,154,F,15.14,Limbic
14953,36831,0.03401081897635608,right,154,F,15.775,Limbic
14954,36374,0.0313105319350489,right,154,F,15.836,Limbic
14955,36422,0.03942087574651735,right,154,M,15.932,Limbic
14956,36574,0.038392674346360026,right,154,M,16.041,Limbic
14957,36657,0.032130288161574726,right,154,F,16.255,Limbic
14958,36352,0.03960134472153949,right,154,M,16.444,Limbic
14959,35949,0.04052438842744307,right,154,M,16.956,Limbic
14960,35671,0.031060691271228492,right,154,F,16.992,Limbic
14961,35545,0.031367944122777165,right,154,F,17.129,Limbic
14962,35580,0.03540023880433042,right,154,M,17.273,Limbic
14963,35306,0.03809898976781879,right,154,M,17.614,Limbic
14964,34839,0.03614956610601971,right,154,F,18.022,Limbic
14965,35241,0.03234240693013336,right,154,F,18.114,Limbic
14966,34884,0.03379415069481463,right,154,M,18.311,Limbic
14967,33825,0.0345284838000599,right,154,M,18.855,Limbic
14968,33734,0.03385660906683978,right,154,M,19.082,Limbic
14969,35253,0.034933477959695175,right,154,M,19.154,Limbic
14970,33278,0.03399798316445473,right,154,F,19.764,Limbic
14971,33199,0.03459471486345184,right,154,F,19.901,Limbic
14972,33002,0.030875653665052648,right,154,F,20.339,Limbic
14973,33882,0.037063275570290405,right,154,F,21.607,Limbic
14974,32924,0.03568112463578621,right,154,F,22.563,Limbic
14975,29949,0.034237754117648296,right,154,F,26.428,Limbic
14976,49134,0.035425384961485853,left,79,F,1.131,Limbic
14977,49112,0.04192127724375094,left,79,F,1.982,Limbic
14978,48233,0.04642544891659325,left,79,M,1.988,Limbic
14979,49050,0.045696466818835726,left,79,F,1.993,Limbic
14980,49041,0.04659985975446927,left,79,M,1.996,Limbic
14981,49225,0.04413828770980684,left,79,F,1.999,Limbic
14982,47979,0.03906759890374192,left,79,M,2.001,Limbic
14983,49196,0.04639003612798884,left,79,F,2.004,Limbic
14984,48184,0.04236033522095327,left,79,M,2.007,Limbic
14985,49078,0.04289133225167157,left,79,M,2.01,Limbic
14986,42019,0.04378780571942143,left,79,M,3.816,Limbic
14987,41807,0.047656549756718215,left,79,M,3.904,Limbic
14988,41716,0.04301462026856224,left,79,M,3.907,Limbic
14989,41854,0.04308557842809725,left,79,M,3.915,Limbic
14990,41651,0.04171422970803934,left,79,M,3.948,Limbic
14991,41547,0.04382449714458588,left,79,M,3.973,Limbic
14992,41519,0.04165841345673971,left,79,M,3.981,Limbic
14993,41463,0.043635314315261284,left,79,M,4.074,Limbic
14994,41458,0.04865297392577555,left,79,M,4.112,Limbic
14995,40033,0.04313246372453753,left,79,M,5.899,Limbic
14996,39066,0.03718972376766532,left,79,M,6.877,Limbic
14997,44444,0.04127373710752343,left,79,F,7.149,Limbic
14998,37972,0.046136416361041856,left,79,M,8.016,Limbic
14999,36824,0.03911734746889693,left,79,M,9.775,Limbic
15000,36464,0.04324963357341742,left,79,M,9.945,Limbic
15001,36291,0.046930915456428315,left,79,M,10.036,Limbic
15002,41759,0.03940429501797066,left,79,F,10.259,Limbic
15003,41645,0.04170171286574816,left,79,F,10.322,Limbic
15004,41372,0.03802875964418678,left,79,F,10.957,Limbic
15005,41083,0.04367504305213695,left,79,F,11.154,Limbic
15006,40706,0.04769202421675074,left,79,F,11.231,Limbic
15007,34847,0.046361545480651356,left,79,M,12.027,Limbic
15008,39834,0.042178084415677636,left,79,F,12.255,Limbic
15009,39599,0.04159834933940271,left,79,F,12.329,Limbic
15010,34110,0.04835290108220768,left,79,M,12.929,Limbic
15011,39437,0.04190442899672096,left,79,F,13.005,Limbic
15012,33111,0.05470556281617532,left,79,M,13.992,Limbic
15013,32479,0.0445249446878199,left,79,M,14.921,Limbic
15014,32287,0.044062811623152204,left,79,M,14.984,Limbic
15015,37169,0.04445616258997282,left,79,F,15.107,Limbic
15016,37693,0.04173746528019188,left,79,F,15.14,Limbic
15017,36831,0.04815845473610806,left,79,F,15.775,Limbic
15018,36374,0.04067985509818001,left,79,F,15.836,Limbic
15019,36422,0.041791973830812644,left,79,M,15.932,Limbic
15020,36574,0.042499322270331215,left,79,M,16.041,Limbic
15021,36657,0.04339560257720122,left,79,F,16.255,Limbic
15022,36352,0.05028997997130062,left,79,M,16.444,Limbic
15023,35949,0.04639260169330618,left,79,M,16.956,Limbic
15024,35671,0.04343208519265416,left,79,F,16.992,Limbic
15025,35545,0.0448554689380095,left,79,F,17.129,Limbic
15026,35580,0.045966467027823185,left,79,M,17.273,Limbic
15027,35306,0.04861533706118553,left,79,M,17.614,Limbic
15028,34839,0.041954911459790654,left,79,F,18.022,Limbic
15029,35241,0.040304415886191755,left,79,F,18.114,Limbic
15030,34884,0.04050533353379359,left,79,M,18.311,Limbic
15031,33825,0.04669442014861907,left,79,M,18.855,Limbic
15032,33734,0.03826380344799142,left,79,M,19.082,Limbic
15033,35253,0.044977147258382276,left,79,M,19.154,Limbic
15034,33278,0.04647059775556476,left,79,F,19.764,Limbic
15035,33199,0.04472029864550955,left,79,F,19.901,Limbic
15036,33002,0.045008455828657784,left,79,F,20.339,Limbic
15037,33882,0.049834459348906165,left,79,F,21.607,Limbic
15038,32924,0.0441782263549687,left,79,F,22.563,Limbic
15039,29949,0.04899900088733583,left,79,F,26.428,Limbic
15040,49134,0.039182455091593335,right,79,F,1.131,Limbic
15041,49112,0.04082032743040793,right,79,F,1.982,Limbic
15042,48233,0.04264075370661162,right,79,M,1.988,Limbic
15043,49050,0.050677892737520214,right,79,F,1.993,Limbic
15044,49041,0.04471568320243662,right,79,M,1.996,Limbic
15045,49225,0.05519183643207778,right,79,F,1.999,Limbic
15046,47979,0.0516783435832189,right,79,M,2.001,Limbic
15047,49196,0.04776463802047647,right,79,F,2.004,Limbic
15048,48184,0.04605648431975996,right,79,M,2.007,Limbic
15049,49078,0.045166971568982674,right,79,M,2.01,Limbic
15050,42019,0.04530337685451031,right,79,M,3.816,Limbic
15051,41807,0.043605002309343124,right,79,M,3.904,Limbic
15052,41716,0.045409803435696616,right,79,M,3.907,Limbic
15053,41854,0.04249278664691138,right,79,M,3.915,Limbic
15054,41651,0.04275381456096504,right,79,M,3.948,Limbic
15055,41547,0.04762630912099353,right,79,M,3.973,Limbic
15056,41519,0.04388544781545346,right,79,M,3.981,Limbic
15057,41463,0.0454445582939853,right,79,M,4.074,Limbic
15058,41458,0.04685404167087238,right,79,M,4.112,Limbic
15059,40033,0.04639268195794373,right,79,M,5.899,Limbic
15060,39066,0.03721308738357732,right,79,M,6.877,Limbic
15061,44444,0.03728616832942808,right,79,F,7.149,Limbic
15062,37972,0.04278392754362223,right,79,M,8.016,Limbic
15063,36824,0.0458782441346042,right,79,M,9.775,Limbic
15064,36464,0.044355778834395114,right,79,M,9.945,Limbic
15065,36291,0.0419934531499728,right,79,M,10.036,Limbic
15066,41759,0.03863703235302099,right,79,F,10.259,Limbic
15067,41645,0.04313030884503718,right,79,F,10.322,Limbic
15068,41372,0.03583546765717746,right,79,F,10.957,Limbic
15069,41083,0.04159084960425157,right,79,F,11.154,Limbic
15070,40706,0.0428012440104142,right,79,F,11.231,Limbic
15071,34847,0.05134320575175832,right,79,M,12.027,Limbic
15072,39834,0.03927309872204735,right,79,F,12.255,Limbic
15073,39599,0.04443389558109281,right,79,F,12.329,Limbic
15074,34110,0.0454554817915667,right,79,M,12.929,Limbic
15075,39437,0.04068965215996014,right,79,F,13.005,Limbic
15076,33111,0.04637901450424033,right,79,M,13.992,Limbic
15077,32479,0.04336663315344812,right,79,M,14.921,Limbic
15078,32287,0.04739955860643716,right,79,M,14.984,Limbic
15079,37169,0.04190050751234784,right,79,F,15.107,Limbic
15080,37693,0.04448067191400609,right,79,F,15.14,Limbic
15081,36831,0.05242692451662527,right,79,F,15.775,Limbic
15082,36374,0.04205715916507645,right,79,F,15.836,Limbic
15083,36422,0.04735390952046098,right,79,M,15.932,Limbic
15084,36574,0.04733207470739027,right,79,M,16.041,Limbic
15085,36657,0.041833593238774835,right,79,F,16.255,Limbic
15086,36352,0.04643724753169592,right,79,M,16.444,Limbic
15087,35949,0.04555344561896791,right,79,M,16.956,Limbic
15088,35671,0.044792343717573034,right,79,F,16.992,Limbic
15089,35545,0.0416921216891247,right,79,F,17.129,Limbic
15090,35580,0.04259046406111377,right,79,M,17.273,Limbic
15091,35306,0.046156296492241816,right,79,M,17.614,Limbic
15092,34839,0.04009477736832531,right,79,F,18.022,Limbic
15093,35241,0.0381988871700666,right,79,F,18.114,Limbic
15094,34884,0.04397109365321843,right,79,M,18.311,Limbic
15095,33825,0.045400117190352654,right,79,M,18.855,Limbic
15096,33734,0.0454694643574806,right,79,M,19.082,Limbic
15097,35253,0.04411899830174335,right,79,M,19.154,Limbic
15098,33278,0.043531497939839216,right,79,F,19.764,Limbic
15099,33199,0.04396090386367635,right,79,F,19.901,Limbic
15100,33002,0.04008670681726814,right,79,F,20.339,Limbic
15101,33882,0.04565152319125147,right,79,F,21.607,Limbic
15102,32924,0.04316166287761089,right,79,F,22.563,Limbic
15103,29949,0.04561263908275454,right,79,F,26.428,Limbic
15104,49134,0.036619507157110764,left,166,F,1.131,Limbic
15105,49112,0.04110165403960983,left,166,F,1.982,Limbic
15106,48233,0.04966227132012185,left,166,M,1.988,Limbic
15107,49050,0.045469189710170145,left,166,F,1.993,Limbic
15108,49041,0.04906693015322587,left,166,M,1.996,Limbic
15109,49225,0.04509623862488518,left,166,F,1.999,Limbic
15110,47979,0.03972335921799021,left,166,M,2.001,Limbic
15111,49196,0.04720350168311229,left,166,F,2.004,Limbic
15112,48184,0.03964298178058251,left,166,M,2.007,Limbic
15113,49078,0.03772395688808416,left,166,M,2.01,Limbic
15114,42019,0.046779343899856024,left,166,M,3.816,Limbic
15115,41807,0.04333228436139715,left,166,M,3.904,Limbic
15116,41716,0.04627036735403886,left,166,M,3.907,Limbic
15117,41854,0.04243836758133374,left,166,M,3.915,Limbic
15118,41651,0.04606450056646187,left,166,M,3.948,Limbic
15119,41547,0.04585748723635163,left,166,M,3.973,Limbic
15120,41519,0.041588024681155265,left,166,M,3.981,Limbic
15121,41463,0.04211271993466096,left,166,M,4.074,Limbic
15122,41458,0.05294221563614575,left,166,M,4.112,Limbic
15123,40033,0.043158544064982256,left,166,M,5.899,Limbic
15124,39066,0.038171656149578743,left,166,M,6.877,Limbic
15125,44444,0.04432669864701095,left,166,F,7.149,Limbic
15126,37972,0.05496981366777592,left,166,M,8.016,Limbic
15127,36824,0.040900530689696776,left,166,M,9.775,Limbic
15128,36464,0.05246956743593869,left,166,M,9.945,Limbic
15129,36291,0.04751041854525532,left,166,M,10.036,Limbic
15130,41759,0.03698715502893559,left,166,F,10.259,Limbic
15131,41645,0.04548670249827593,left,166,F,10.322,Limbic
15132,41372,0.038550625735117104,left,166,F,10.957,Limbic
15133,41083,0.0392092835153323,left,166,F,11.154,Limbic
15134,40706,0.04165204664916677,left,166,F,11.231,Limbic
15135,34847,0.04951910318934872,left,166,M,12.027,Limbic
15136,39834,0.04678387501695985,left,166,F,12.255,Limbic
15137,39599,0.04411103792620211,left,166,F,12.329,Limbic
15138,34110,0.04440040585318675,left,166,M,12.929,Limbic
15139,39437,0.040106660321310654,left,166,F,13.005,Limbic
15140,33111,0.0468068510715715,left,166,M,13.992,Limbic
15141,32479,0.046821227736052205,left,166,M,14.921,Limbic
15142,32287,0.04288654089361681,left,166,M,14.984,Limbic
15143,37169,0.04315882750602833,left,166,F,15.107,Limbic
15144,37693,0.043211031772573544,left,166,F,15.14,Limbic
15145,36831,0.037673912905913716,left,166,F,15.775,Limbic
15146,36374,0.0446731589076541,left,166,F,15.836,Limbic
15147,36422,0.04567651045715959,left,166,M,15.932,Limbic
15148,36574,0.044805078694791126,left,166,M,16.041,Limbic
15149,36657,0.04097706740844309,left,166,F,16.255,Limbic
15150,36352,0.05165709372096651,left,166,M,16.444,Limbic
15151,35949,0.04343619810596665,left,166,M,16.956,Limbic
15152,35671,0.04923234658788953,left,166,F,16.992,Limbic
15153,35545,0.039844075107923,left,166,F,17.129,Limbic
15154,35580,0.04326624311719033,left,166,M,17.273,Limbic
15155,35306,0.04350809744806063,left,166,M,17.614,Limbic
15156,34839,0.04508142369584892,left,166,F,18.022,Limbic
15157,35241,0.03330096746075259,left,166,F,18.114,Limbic
15158,34884,0.03849668130775023,left,166,M,18.311,Limbic
15159,33825,0.05273445410517009,left,166,M,18.855,Limbic
15160,33734,0.044324359886570665,left,166,M,19.082,Limbic
15161,35253,0.04192189391588966,left,166,M,19.154,Limbic
